date-time, SO2-flux-a (kg/s), error (kg/s)
2017-05-24T01:16:26.000Z,1.899189815,0.921412037
2017-05-24T01:29:37.000Z,3.435763889,1.666782407
2017-05-24T01:42:54.000Z,2.445486111,1.186458333
2017-05-24T01:47:17.000Z,0.916666667,0.444675926
2017-05-24T01:51:41.000Z,1.923611111,0.933217593
2017-05-24T02:18:19.000Z,2.169444444,1.052546296
2017-05-28T22:15:24.000Z,0.814699074,0.39525463
2017-05-28T22:33:08.000Z,0.831944444,0.403587963
2017-05-28T22:42:00.000Z,1.835532407,0.890509259
2017-05-28T22:50:53.000Z,1.962268519,0.951967593
2017-05-28T23:08:37.000Z,0.318287037,0.154398148
2017-05-28T23:13:03.000Z,1.493634259,0.724652778
2017-05-28T23:17:30.000Z,0.345023148,0.167361111
2017-05-28T23:21:56.000Z,0.436921296,0.211921296
2017-05-29T00:15:08.000Z,1.399189815,0.678819444
2017-05-29T00:19:32.000Z,0.455555556,0.221064815
2017-05-29T00:23:55.000Z,0.247453704,0.120023148
2017-05-29T00:28:19.000Z,0.321759259,0.156134259
2017-05-29T00:32:41.000Z,0.566666667,0.275
2017-05-29T00:37:03.000Z,0.411111111,0.199421296
2017-05-29T21:53:15.000Z,0.524537037,0.254513889
2017-05-29T22:15:26.000Z,1.385185185,0.671990741
2017-05-29T22:19:52.000Z,1.353125,0.656481481
2017-05-29T22:42:02.000Z,3.761342593,1.824768519
2017-05-29T22:50:55.000Z,3.324537037,1.612847222
2017-05-29T23:13:05.000Z,0.855208333,0.414930556
2017-05-29T23:35:16.000Z,0.955787037,0.463657407
2017-05-29T23:39:42.000Z,1.121759259,0.544212963
2017-05-29T23:44:09.000Z,6.499421296,3.153125
2017-05-29T23:53:01.000Z,5.094444444,2.471527778
2017-05-29T23:57:27.000Z,4.856481481,2.356018519
2017-05-30T00:10:39.000Z,1.789699074,0.868287037
2017-05-30T00:19:28.000Z,0.894328704,0.433912037
2017-05-30T00:23:52.000Z,3.616087963,1.754282407
2017-05-30T00:28:18.000Z,1.018981481,0.494328704
2017-05-30T00:45:48.000Z,1.100231481,0.533796296
2017-05-30T00:50:15.000Z,4.089930556,1.984143519
2017-05-30T00:54:37.000Z,2.927893519,1.420486111
2017-05-30T01:30:07.000Z,2.284953704,1.108564815
2017-05-30T01:34:32.000Z,0.707060185,0.343055556
2017-05-30T01:43:16.000Z,3.010185185,1.460416667
2017-05-30T01:47:43.000Z,0.95,0.46087963
2017-05-30T02:01:00.000Z,2.385648148,1.157407407
2017-05-30T02:05:26.000Z,1.319328704,0.640046296
2017-05-30T02:09:53.000Z,1.124074074,0.54537037
2017-05-30T02:23:11.000Z,0.617824074,0.299768519
2017-06-02T22:59:45.000Z,1.26,0.61
2017-06-02T23:44:07.000Z,0.76,0.37
2017-06-03T00:50:29.000Z,0.75,0.37
2017-06-03T22:28:42.000Z,1.232291667,0.597916667
2017-06-03T22:46:27.000Z,1.21412037,0.58900463
2017-06-03T23:17:30.000Z,2.599652778,1.261226852
2017-06-03T23:30:48.000Z,2.443287037,1.185300926
2017-06-04T00:23:53.000Z,0.517361111,0.250925926
2017-06-04T00:28:19.000Z,3.090972222,1.499537037
2017-06-04T00:37:03.000Z,0.425694444,0.206481481
2017-06-04T00:45:48.000Z,0.200694444,0.097337963
2017-06-04T02:00:06.000Z,0.889236111,0.431365741
2017-06-05T22:46:27.000Z,1.940046296,0.941203704
2017-06-05T22:50:53.000Z,1.652777778,0.801851852
2017-06-05T23:04:11.000Z,1.592939815,0.772800926
2017-06-05T23:08:37.000Z,0.816550926,0.396180556
2017-06-05T23:35:14.000Z,0.487962963,0.236689815
2017-06-05T23:52:59.000Z,1.925,0.933912037
2017-06-05T23:57:25.000Z,1.194444444,0.579513889
2017-06-06T00:01:51.000Z,1.948958333,0.945486111
2017-06-06T00:15:00.000Z,0.622800926,0.302199074
2017-06-06T00:19:24.000Z,1.08125,0.524537037
2017-06-06T00:23:48.000Z,1.645601852,0.79837963
2017-06-06T00:28:11.000Z,0.869212963,0.421759259
2017-06-06T00:32:35.000Z,0.613888889,0.297800926
2017-06-06T00:37:02.000Z,1.474768519,0.715509259
2017-06-06T00:41:26.000Z,1.345717593,0.652893519
2017-06-06T01:42:19.000Z,0.874189815,0.424074074
2017-06-06T01:59:06.000Z,0.42662037,0.206944444
2017-06-06T02:03:32.000Z,0.609143519,0.295601852
2017-06-06T02:25:43.000Z,0.582523148,0.282638889
2017-06-06T02:43:28.000Z,0.774652778,0.375810185
2017-06-06T22:42:00.000Z,0.855092593,0.414814815
2017-06-06T22:55:19.000Z,0.71087963,0.344907407
2017-06-06T23:13:03.000Z,0.533912037,0.259027778
2017-06-06T23:17:30.000Z,0.947106481,0.459490741
2017-06-06T23:48:33.000Z,0.92337963,0.447916667
2017-06-07T00:06:16.000Z,0.727546296,0.353009259
2017-06-07T00:10:39.000Z,0.595486111,0.288888889
2017-06-07T00:15:03.000Z,0.896296296,0.434837963
2017-06-07T00:28:14.000Z,1.361458333,0.660532407
2017-06-07T00:36:59.000Z,0.359837963,0.174537037
2017-06-07T00:41:22.000Z,0.236226852,0.114583333
2017-06-07T00:45:45.000Z,0.533101852,0.258680556
2017-06-07T01:05:24.000Z,0.477662037,0.231712963
2017-06-07T01:33:48.000Z,0.84849537,0.411574074
2017-06-07T01:39:22.000Z,0.630324074,0.305787037
2017-06-07T01:44:55.000Z,0.291666667,0.141435185
2017-06-07T01:50:36.000Z,1.6125,0.782291667
2017-06-07T01:53:27.000Z,1.62337963,0.7875
2017-06-07T02:04:40.000Z,0.358912037,0.174074074
2017-06-07T22:55:19.000Z,0.960648148,0.466087963
2017-06-07T22:59:45.000Z,1.477314815,0.716666667
2017-06-07T23:04:11.000Z,1.928125,0.935416667
2017-06-07T23:13:03.000Z,2.623726852,1.272916667
2017-06-07T23:26:21.000Z,2.95162037,1.431944444
2017-06-07T23:35:13.000Z,1.745949074,0.847106481
2017-06-08T00:10:37.000Z,1.499074074,0.727314815
2017-06-08T00:15:00.000Z,2.711921296,1.315740741
2017-06-08T00:19:23.000Z,2.002314815,0.971412037
2017-06-08T00:23:47.000Z,2.601388889,1.262037037
2017-06-08T00:36:56.000Z,0.462731481,0.224537037
2017-06-08T00:41:18.000Z,0.342708333,0.166203704
2017-06-08T01:47:39.000Z,0.396064815,0.19212963
2017-06-08T01:53:21.000Z,3.964583333,1.92337963
2017-06-08T01:58:54.000Z,2.187847222,1.061342593
2017-06-08T22:33:08.000Z,0.772569444,0.374768519
2017-06-08T22:50:53.000Z,0.683333333,0.331481481
2017-06-08T23:04:11.000Z,0.916550926,0.444675926
2017-06-08T23:08:37.000Z,0.615046296,0.29837963
2017-06-08T23:30:48.000Z,0.644212963,0.3125
2017-06-08T23:48:33.000Z,4.935300926,2.394328704
2017-06-09T00:06:17.000Z,1.34525463,0.652662037
2017-06-09T00:19:32.000Z,0.570138889,0.27662037
2017-06-09T00:23:58.000Z,1.459375,0.707986111
2017-06-09T00:28:21.000Z,0.994907407,0.482638889
2017-06-09T00:50:16.000Z,0.183796296,0.08912037
2017-06-09T00:54:39.000Z,0.444560185,0.215625
2017-06-09T01:05:32.000Z,0.263194444,0.127662037
2017-06-09T01:33:56.000Z,0.278472222,0.135069444
2017-06-09T21:39:54.000Z,0.794907407,0.385648148
2017-06-09T22:33:08.000Z,0.82962963,0.402546296
2017-06-09T22:55:19.000Z,1.648842593,0.799884259
2017-06-09T23:13:04.000Z,1.605671296,0.778935185
2017-06-09T23:30:48.000Z,2.836689815,1.376157407
2017-06-09T23:52:59.000Z,3.470023148,1.683449074
2017-06-10T00:01:51.000Z,5.150231481,2.498611111
2017-06-10T00:06:16.000Z,4.962384259,2.407407407
2017-06-10T00:10:39.000Z,3.138425926,1.522569444
2017-06-10T00:15:06.000Z,0.931828704,0.452083333
2017-06-10T00:19:31.000Z,2.090509259,1.014236111
2017-06-10T00:23:57.000Z,5.625,2.728935185
2017-06-10T00:28:21.000Z,2.533101852,1.228935185
2017-06-10T00:32:47.000Z,1.89537037,0.919560185
2017-06-10T00:37:09.000Z,2.23912037,1.086342593
2017-06-10T00:41:31.000Z,0.988194444,0.479398148
2017-06-10T00:45:53.000Z,1.533217593,0.74375
2017-06-10T00:50:16.000Z,1.656597222,0.803703704
2017-06-10T00:54:39.000Z,1.220949074,0.592361111
2017-06-10T01:39:32.000Z,0.237615741,0.115277778
2017-06-10T01:45:05.000Z,1.167824074,0.566550926
2017-06-10T01:53:37.000Z,3.297685185,1.599884259
2017-06-10T01:59:11.000Z,3.104513889,1.506134259
2017-06-10T02:04:50.000Z,2.324305556,1.127662037
2017-06-10T02:13:42.000Z,1.037847222,0.503472222
2017-06-10T02:49:11.000Z,1.010416667,0.490162037
2017-06-10T21:48:47.000Z,2.071643519,1.005092593
2017-06-10T22:02:05.000Z,2.367824074,1.148726852
2017-06-10T22:24:16.000Z,0.794560185,0.385532407
2017-06-10T22:33:08.000Z,1.463425926,0.709953704
2017-06-10T22:42:01.000Z,1.208796296,0.586458333
2017-06-10T22:59:45.000Z,2.075462963,1.006944444
2017-06-10T23:04:11.000Z,2.976273148,1.443981481
2017-06-10T23:08:37.000Z,0.411574074,0.199652778
2017-06-10T23:30:48.000Z,4.779976852,2.318981481
2017-06-10T23:52:59.000Z,7.758564815,3.76400463
2017-06-11T00:01:51.000Z,1.468171296,0.712268519
2017-06-11T00:10:42.000Z,1.341087963,0.650578704
2017-06-11T00:15:08.000Z,1.434837963,0.696180556
2017-06-11T00:19:32.000Z,2.444791667,1.186111111
2017-06-11T00:28:24.000Z,0.935300926,0.453819444
2017-06-11T00:41:32.000Z,0.361342593,0.175347222
2017-06-11T00:45:54.000Z,0.410185185,0.198958333
2017-06-11T00:50:16.000Z,0.288425926,0.139930556
2017-06-11T00:54:39.000Z,1.638310185,0.794791667
2017-06-11T01:05:33.000Z,0.269097222,0.130555556
2017-06-11T01:39:30.000Z,0.459722222,0.223032407
2017-06-11T01:45:04.000Z,0.639467593,0.310185185
2017-06-11T01:50:37.000Z,1.044907407,0.506944444
2017-06-11T01:53:29.000Z,3.498032407,1.697106481
2017-06-11T01:59:03.000Z,1.384027778,0.671412037
2017-06-11T23:13:04.000Z,0.366898148,0.178009259
2017-06-11T23:21:56.000Z,4.35474537,2.112615741
2017-06-11T23:26:22.000Z,2.437037037,1.182291667
2017-06-12T00:01:50.000Z,1.055902778,0.512268519
2017-06-12T00:06:17.000Z,0.934375,0.453356481
2017-06-12T01:12:41.000Z,1.157291667,0.561458333
2017-06-12T01:21:25.000Z,0.253587963,0.123032407
2017-06-12T02:05:47.000Z,1.858564815,0.90162037
2017-06-12T02:19:06.000Z,2.664699074,1.292708333
2017-06-12T03:07:53.000Z,3.971759259,1.926851852
2017-06-12T22:50:53.000Z,5.606944444,2.720138889
2017-06-12T23:44:07.000Z,4.964351852,2.408449074
2017-06-13T00:10:39.000Z,5.240393519,2.542361111
2017-06-13T00:15:03.000Z,1.922337963,0.932638889
2017-06-13T00:19:27.000Z,4.026736111,1.953587963
2017-06-13T00:28:14.000Z,3.853472222,1.869560185
2017-06-13T00:37:04.000Z,1.953819444,0.947916667
2017-06-13T00:45:52.000Z,2.007291667,0.973842593
2017-06-13T01:30:06.000Z,1.635069444,0.793287037
2017-06-13T02:01:09.000Z,3.964351852,1.923263889
2017-06-13T02:32:12.000Z,2.946643519,1.429513889
2017-06-13T22:15:24.000Z,4.340046296,2.105555556
2017-06-13T22:37:34.000Z,9.465856481,4.59224537
2017-06-13T22:46:27.000Z,2.431828704,1.17974537
2017-06-13T22:59:45.000Z,2.71087963,1.315162037
2017-06-13T23:04:11.000Z,3.25787037,1.580555556
2017-06-13T23:08:37.000Z,1.350231481,0.655092593
2017-06-13T23:13:04.000Z,1.902314815,0.922916667
2017-06-13T23:21:56.000Z,9.731828704,4.721296296
2017-06-13T23:39:40.000Z,2.00625,0.973263889
2017-06-13T23:44:07.000Z,1.657060185,0.803935185
2017-06-13T23:48:33.000Z,6.428009259,3.118518519
2017-06-13T23:52:59.000Z,13.27881944,6.44212963
2017-06-14T00:10:43.000Z,6.859375,3.327777778
2017-06-14T00:15:06.000Z,1.700578704,0.825
2017-06-14T00:19:29.000Z,1.125115741,0.545833333
2017-06-14T00:32:42.000Z,1.774652778,0.86099537
2017-06-14T00:41:28.000Z,2.138657407,1.0375
2017-06-14T00:59:00.000Z,0.357407407,0.17337963
2017-06-14T01:05:30.000Z,0.956018519,0.463773148
2017-06-14T01:44:53.000Z,1.164236111,0.564814815
2017-06-14T01:47:43.000Z,1.672453704,0.811342593
2017-06-14T01:50:33.000Z,0.900694444,0.436921296
2017-06-14T01:53:25.000Z,2.981712963,1.446527778
2017-06-14T01:58:59.000Z,1.056597222,0.512615741
2017-06-14T02:13:30.000Z,0.923148148,0.447800926
2017-06-14T02:17:56.000Z,0.959027778,0.465277778
2017-06-14T22:02:05.000Z,1.193402778,0.578935185
2017-06-14T22:06:31.000Z,1.255671296,0.609259259
2017-06-14T22:42:00.000Z,2.761458333,1.339699074
2017-06-14T22:50:53.000Z,1.000578704,0.485416667
2017-06-14T22:59:45.000Z,0.701851852,0.340509259
2017-06-14T23:04:11.000Z,0.443981481,0.215393519
2017-06-14T23:35:13.000Z,0.778819444,0.377893519
2017-06-14T23:39:39.000Z,2.424537037,1.176273148
2017-06-14T23:57:23.000Z,1.989236111,0.965046296
2017-06-15T00:10:37.000Z,1.647569444,0.799305556
2017-06-15T00:15:03.000Z,1.977546296,0.959375
2017-06-15T00:23:53.000Z,0.719791667,0.349189815
2017-06-15T00:28:16.000Z,1.177430556,0.571180556
2017-06-15T00:32:42.000Z,0.624421296,0.302893519
2017-06-15T00:37:05.000Z,0.664699074,0.322453704
2017-06-15T00:41:27.000Z,0.365856481,0.177430556
2017-06-15T00:45:49.000Z,1.407986111,0.683101852
2017-06-15T00:54:35.000Z,0.57650463,0.27974537
2017-06-15T01:05:28.000Z,0.168981481,0.082060185
2017-06-15T01:33:43.000Z,0.159606481,0.077430556
2017-06-15T01:39:17.000Z,0.168402778,0.081712963
2017-06-15T01:44:51.000Z,0.43275463,0.209953704
2017-06-15T01:50:24.000Z,0.257523148,0.125
2017-06-15T01:56:06.000Z,0.234143519,0.113541667
2017-06-15T02:01:40.000Z,1.256481481,0.609606481
2017-06-15T22:02:05.000Z,1.418171296,0.687962963
2017-06-15T22:15:24.000Z,0.199537037,0.096759259
2017-06-15T22:37:34.000Z,5.586342593,2.710185185
2017-06-15T23:13:03.000Z,5.443981481,2.641087963
2017-06-15T23:21:56.000Z,3.057638889,1.483333333
2017-06-15T23:26:22.000Z,4.313773148,2.092824074
2017-06-15T23:30:48.000Z,2.719097222,1.319212963
2017-06-16T00:06:17.000Z,3.442013889,1.669907407
2017-06-16T00:19:29.000Z,1.611805556,0.781944444
2017-06-16T00:23:55.000Z,3.425462963,1.661921296
2017-06-16T00:32:45.000Z,1.755092593,0.85150463
2017-06-16T00:37:11.000Z,3.855439815,1.870486111
2017-06-16T00:41:33.000Z,0.427083333,0.207175926
2017-06-16T00:59:06.000Z,0.60474537,0.293402778
2017-06-16T01:39:26.000Z,0.66099537,0.320717593
2017-06-16T01:44:59.000Z,0.173726852,0.084259259
2017-06-16T01:50:40.000Z,0.465509259,0.225810185
2017-06-16T01:53:31.000Z,1.838541667,0.891898148
2017-06-16T02:18:02.000Z,0.361689815,0.175462963
2017-06-24T22:59:45.000Z,3.050115741,1.47974537
2017-06-24T23:13:03.000Z,2.124189815,1.030555556
2017-06-24T23:21:56.000Z,1.607060185,0.77962963
2017-06-24T23:57:25.000Z,3.293171296,1.597685185
2017-06-25T00:15:09.000Z,4.504166667,2.185185185
2017-06-25T00:19:33.000Z,3.257407407,1.580324074
2017-06-25T00:24:00.000Z,0.328472222,0.159375
2017-06-25T01:30:30.000Z,3.732986111,1.81099537
2017-06-25T01:39:15.000Z,0.216435185,0.104976852
2017-06-25T01:48:02.000Z,0.825694444,0.400578704
2017-06-25T21:53:13.000Z,0.929861111,0.451157407
2017-06-25T22:24:16.000Z,2.31099537,1.121180556
2017-06-25T22:28:42.000Z,0.726388889,0.352430556
2017-06-25T22:42:01.000Z,1.14212963,0.554050926
2017-06-25T22:46:27.000Z,0.527430556,0.255902778
2017-06-25T22:50:53.000Z,0.96875,0.470023148
2017-06-25T23:08:37.000Z,2.172106481,1.053819444
2017-06-25T23:17:30.000Z,1.245486111,0.604166667
2017-06-25T23:35:14.000Z,1.120023148,0.543402778
2017-06-25T23:52:59.000Z,1.785648148,0.866319444
2017-06-25T23:57:25.000Z,0.879050926,0.42650463
2017-06-26T00:10:39.000Z,0.685185185,0.332407407
2017-06-26T00:28:21.000Z,1.609606481,0.780902778
2017-06-26T00:32:48.000Z,1.956018519,0.948958333
2017-06-26T01:05:33.000Z,0.500925926,0.242939815
2017-06-26T01:59:03.000Z,2.630902778,1.276388889
2017-06-26T02:04:42.000Z,3.436342593,1.66712963
2017-07-08T01:22:52.000Z,1,0.49
2017-07-08T01:40:29.000Z,1.18,0.57
2017-08-10T22:44:27.000Z,0.96875,0.469907407
2017-08-10T23:02:12.000Z,0.579282407,0.281018519
2017-08-11T00:08:41.000Z,4.423958333,2.146180556
2017-08-11T00:21:53.000Z,2.91087963,1.412152778
2017-08-11T00:26:19.000Z,3.378356481,1.63900463
2017-08-11T00:30:42.000Z,1.065856481,0.51712963
2017-08-11T00:39:26.000Z,5.274421296,2.558796296
2017-08-11T00:52:34.000Z,0.730787037,0.354513889
2017-08-11T00:59:04.000Z,0.429166667,0.208217593
2017-08-11T01:44:00.000Z,0.721759259,0.350231481
2017-08-11T01:49:42.000Z,1.526273148,0.740509259
2017-08-11T01:55:20.000Z,1.697337963,0.82349537
2017-08-28T23:52:57.000Z,1.923032407,0.932986111
2017-08-29T00:10:38.000Z,2.075694444,1.007060185
2017-08-29T00:58:59.000Z,0.765509259,0.371412037
2017-08-29T01:03:21.000Z,1.505787037,0.730555556
2017-08-29T01:51:53.000Z,0.309606481,0.150231481
2017-08-29T01:56:19.000Z,1.003009259,0.486574074
